time_ps,energy_eV,temperature_K,ekin_eV,nose_hoover_eV
8.1619999999994,-261921.246069417,530.419640141632,16.6605950867286,-261936.131172738
8.1639999999994,-261921.658610974,521.868870178314,16.3920135613526,-261936.123949364
8.1659999999994,-261922.617616561,498.91128726248,15.6709109396085,-261936.120327833
8.1679999999994,-261923.575746,485.38301124516,15.2459848775081,-261936.146024511
8.1699999999994,-261924.198354935,484.071921641793,15.2048032708122,-261936.193319943
8.1719999999994,-261924.354522363,480.656991596299,15.0975395829097,-261936.200500999
8.1739999999994,-261923.947560277,474.835598972228,14.9146883873458,-261936.154224134
8.1759999999994,-261922.943847239,484.11359242694,15.2061121591446,-261936.116108333
8.1779999999994,-261921.571489191,511.070326767875,16.0528289880971,-261936.113503055
8.1799999999994,-261920.398932595,530.710062813668,16.66971732538,-261936.08830196
8.1819999999994,-261919.996121034,527.511899802211,16.5692623366828,-261936.051858397
8.1839999999994,-261920.391355651,514.24448548377,16.1525299967031,-261936.061451775
8.1859999999994,-261921.210693761,502.403764020223,15.7806103864371,-261936.103111405
8.1879999999994,-261922.069473725,491.319423283636,15.4324488576402,-261936.133713899
8.1899999999994,-261922.670173166,482.666617503576,15.1606623652939,-261936.144006939
8.19199999999941,-261922.838061688,481.622904300137,15.1278791088811,-261936.155515176
8.19399999999941,-261922.532187281,487.227403519342,15.3039176359049,-261936.153309033
8.19599999999941,-261921.870306278,498.1326255757,15.6464530083948,-261936.123880787
8.19799999999941,-261921.179373222,515.618254272011,16.1956803700896,-261936.111307799
8.19999999999941,-261920.933553798,528.7310053602,16.6075547047109,-261936.135292788
8.20199999999941,-261921.42499988,519.569394239053,16.3197865270643,-261936.160893611
8.20399999999941,-261922.360381716,493.896571521078,15.5133976385923,-261936.166271156
8.20599999999941,-261923.140661242,478.276837687913,15.0227784362427,-261936.181180391
8.20799999999941,-261923.432710522,484.40830274995,15.2153690738363,-261936.210452878
8.20999999999941,-261923.328566425,500.826269511025,15.7310609442968,-261936.21799539
8.21199999999941,-261923.221384768,512.9925680205,16.1132069996663,-261936.217291324
8.21399999999941,-261923.45352888,512.968994556294,16.1124665520806,-261936.238826869
8.21599999999941,-261923.990726886,499.174042244962,15.6791641301747,-261936.261161941
8.21799999999941,-261924.45225424,483.073545197881,15.1734440517763,-261936.253148351
8.21999999999941,-261924.524218212,485.33066179658,15.2443405700583,-261936.245595865
8.22199999999942,-261924.318938835,507.780848072706,15.9495057541158,-261936.283679494
8.22399999999942,-261924.276984442,519.097201148848,16.3049548404462,-261936.315678729
8.22599999999942,-261924.594260668,498.354066601694,15.6534085186935,-261936.296092811
8.22799999999942,-261924.822683565,470.630690968272,14.7826113216999,-261936.268801202
8.22999999999942,-261924.405146841,467.881342685544,14.6962537002538,-261936.268954619
8.23199999999942,-261923.227273854,492.198443896307,15.4600590843216,-261936.265680843
8.23399999999942,-261921.75954562,523.254221805522,16.4355277542047,-261936.23170541
8.23599999999942,-261920.844600469,538.225764340944,16.9057871283481,-261936.204709383
8.23799999999942,-261920.966314506,526.355503760818,16.5329396880712,-261936.209746122
8.23999999999942,-261921.769313145,498.066698348467,15.6443822199944,-261936.22412533
8.24199999999942,-261922.49923417,476.650332643928,14.9716895626536,-261936.230586448
8.24399999999942,-261922.680603816,478.384011730011,15.0261447959777,-261936.232207849
8.24599999999942,-261922.374110674,501.253848831878,15.744491302815,-261936.24379959
8.24799999999942,-261922.085438446,521.643403584221,16.3849316070932,-261936.25977478
8.24999999999942,-261922.280159139,515.986511522091,16.2072474095938,-261936.250044128
8.25199999999943,-261922.844288611,494.248382018715,15.5244480820616,-261936.233934601
8.25399999999943,-261923.290145222,483.816704983774,15.1967868606402,-261936.231623341
8.25599999999943,-261923.390938477,494.350192050215,15.5276459570689,-261936.242532834
8.25799999999943,-261923.370333245,510.828359080327,16.0452287309399,-261936.261338319
8.25999999999943,-261923.574260227,509.595827348027,16.0065146438863,-261936.269128986
8.26199999999943,-261923.932622586,488.578286780804,15.3463491699685,-261936.246115524
8.26399999999943,-261923.993079246,473.767253863071,14.8811314374715,-261936.215378091
8.26599999999943,-261923.48945033,485.924886795975,15.2630053052154,-261936.214976365
8.26799999999943,-261922.644521173,513.370807269966,16.1250875759202,-261936.222584263
8.26999999999943,-261922.061257455,525.295978129369,16.4996597598904,-261936.205737621
8.27199999999943,-261922.081444084,511.303163516573,16.0601424404993,-261936.174334369
8.27399999999943,-261922.409724321,492.455121150782,15.4681213721427,-261936.159724446
8.27599999999943,-261922.610356267,487.82644546468,15.322733672371,-261936.177010443
8.27799999999943,-261922.515949275,492.83439063971,15.4800343084399,-261936.190518017
8.27999999999943,-261922.182290429,495.920250067679,15.5769618174029,-261936.164947133
8.28199999999944,-261921.73196989,498.725119766163,15.6650633784707,-261936.135778461
8.28399999999944,-261921.281566111,504.861650792455,15.8578131390921,-261936.132991954
8.28599999999944,-261920.94403833,507.361747054766,15.9363417009173,-261936.125984503
8.28799999999944,-261920.774070861,502.713631597129,15.7903433937367,-261936.10898356
8.28999999999944,-261920.688055778,498.552836876669,15.6596519358222,-261936.098401831
8.29199999999944,-261920.602221308,501.54950689147,15.7537779861167,-261936.101590797
8.29399999999944,-261920.577208257,508.513768429895,15.9725269403198,-261936.109250946
8.29599999999944,-261920.772072112,512.888740004363,16.1099457393271,-261936.109046411
8.29799999999944,-261921.32768088,513.653167150991,16.1339565605702,-261936.119859165
8.29999999999944,-261922.279803544,509.80817488714,16.0131845258044,-261936.162756734
8.30199999999944,-261923.454609968,496.31850053299,15.5894709502545,-261936.208672864
8.30399999999944,-261924.435287856,478.324615037665,15.024279133084,-261936.208803659
8.30599999999944,-261924.875422457,476.516732192667,14.9674931437177,-261936.196434386
8.30799999999944,-261924.836084738,498.409513933893,15.6551501313347,-261936.235420368
8.30999999999944,-261924.741271925,514.238633516126,16.1523461851396,-261936.285531763
8.31199999999945,-261924.841927368,494.778580534868,15.5411017315962,-261936.268514451
8.31399999999945,-261924.716879367,464.512856104147,14.5904488115571,-261936.199693101
8.31599999999945,-261923.852270089,471.849312939635,14.8208885001679,-261936.168536116
8.31799999999945,-261922.385689564,523.988007766527,16.4585761292109,-261936.195134703
8.31999999999945,-261921.446653725,565.591147013907,17.7653396893843,-261936.216123681
8.32199999999945,-261922.19441213,542.420991521095,17.0375601172342,-261936.224652442
8.32399999999945,-261923.93770305,480.778360014646,15.1013517910585,-261936.246870548
8.32599999999945,-261925.085846209,438.082581666185,13.7602682014944,-261936.264752646
8.32799999999945,-261924.829094762,442.05335226867,13.8849909609545,-261936.263187623
8.32999999999945,-261923.229806713,492.043207561287,15.4551830776191,-261936.25605873
8.33199999999945,-261921.254408217,552.209487509663,17.3450188835236,-261936.247088188
8.33399999999945,-261920.508449021,560.350614881621,17.6007334469162,-261936.228959532
8.33599999999945,-261921.311084873,510.090019638586,16.0220373301235,-261936.198967081
8.33799999999945,-261922.356853625,466.529455468552,14.6537906317309,-261936.18753409
8.33999999999945,-261922.716432525,471.588639163091,14.8127006807283,-261936.227811727
8.34199999999946,-261922.450611599,506.201230704777,15.8998896325257,-261936.280972053
8.34399999999946,-261922.221068881,521.433457657878,16.3783371603492,-261936.282065681
8.34599999999946,-261922.40689021,501.492813842267,15.7519972452362,-261936.231886413
8.34799999999946,-261922.646234801,482.367329715638,15.1512616714435,-261936.199907323
8.34999999999946,-261922.570773888,492.512904183972,15.4699363496549,-261936.223092828
8.35199999999946,-261922.345255277,515.656957280511,16.1968960399187,-261936.257236398
8.35399999999946,-261922.438120083,518.484787772699,16.2857188044597,-261936.250819742
8.35599999999946,-261922.942863584,499.180810738193,15.6793767300042,-261936.227441082
8.35799999999946,-261923.442484616,483.251235862371,15.1790253538016,-261936.227006628
8.35999999999946,-261923.562839305,484.945938814436,15.2322563383652,-261936.235668477
8.36199999999946,-261923.321630806,498.221925598982,15.6492579413508,-261936.243120782
8.36399999999946,-261923.001414389,505.897969713777,15.8903641395118,-261936.245348613
8.36599999999946,-261922.754388121,497.428852785161,15.6243473535342,-261936.217426403
8.36799999999946,-261922.413629734,485.928740592036,15.2631263537793,-261936.168975779
8.36999999999946,-261921.782581194,493.434492571586,15.4988836393114,-261936.13737882
8.37199999999947,-261921.048333959,520.389788120546,16.3455552754982,-261936.134443538
8.37399999999947,-261920.850249278,538.295667447783,16.9079827999829,-261936.144405521
8.37599999999947,-261921.625316915,522.383895643624,16.4081906220938,-261936.151116578
8.37799999999947,-261922.898014037,487.198240274133,15.3030016120946,-261936.147795474
8.37999999999947,-261923.825756611,466.584441814529,14.6555177646956,-261936.152996131
8.38199999999947,-261923.994414238,473.813531695376,14.882585034147,-261936.174870369
8.38399999999947,-261923.505443787,495.678172711507,15.5693581155306,-261936.173279035
8.38599999999947,-261922.82853861,513.772807280724,16.1377144828015,-261936.135564278
8.38799999999947,-261922.497568358,521.882478859425,16.392441012956,-261936.108981953
8.38999999999947,-261922.786203522,519.622903471617,16.3214672635787,-261936.120400845
8.39199999999947,-261923.594063234,505.51579880899,15.8783600691178,-261936.150523212
8.39399999999947,-261924.494629385,482.801546234647,15.1649005057846,-261936.18371224
8.39599999999947,-261924.887415937,461.907965069451,14.5086286233707,-261936.18152757
8.39799999999947,-261924.351478577,459.77284434736,14.4415640218365,-261936.150778869
8.39999999999947,-261922.870829277,488.486616677021,15.3434697922738,-261936.124090655
8.40199999999948,-261921.025032287,535.478730569838,16.8195022062104,-261936.102735314
8.40399999999948,-261920.025973704,562.059514727744,17.6544103589786,-261936.078299934
8.40599999999948,-261920.755334186,544.027885225252,17.0880329944173,-261936.094580966
8.40799999999948,-261922.634638765,499.713630041663,15.6961126990327,-261936.146111737
8.40999999999948,-261924.370511609,461.524562284867,14.4965858593672,-261936.185453155
8.41199999999948,-261925.120136377,448.70628462396,14.0939609984917,-261936.198570519
8.41399999999948,-261924.681826331,465.867031145557,14.6329837411375,-261936.197269703
8.41599999999948,-261923.379700706,502.4282745508,15.7813802674792,-261936.188250862
8.41799999999948,-261922.015300585,531.859307669468,16.7058153537126,-261936.163658014
8.41999999999948,-261921.426850565,532.345519805835,16.7210873815887,-261936.142138139
8.42199999999948,-261921.709222331,510.804920323778,16.0444925145508,-261936.141382838
8.42399999999948,-261922.30089197,491.600632773414,15.4412817082535,-261936.155686293
8.42599999999948,-261922.724973316,489.530166717678,15.3762479237085,-261936.179251015
8.42799999999948,-261922.921902355,499.591720997891,15.692283509723,-261936.210957714
8.42999999999948,-261923.083694348,504.664301286107,15.8516143486119,-261936.233144437
8.43199999999949,-261923.301607043,496.923984696452,15.6084893381788,-261936.230744255
8.43399999999949,-261923.429103809,488.586810717398,15.346616908652,-261936.225931598
8.43599999999949,-261923.318463214,492.013872885188,15.4542616691276,-261936.247333907
8.43799999999949,-261923.001763317,500.561304765287,15.722738344591,-261936.26191452
8.43999999999949,-261922.648353621,502.856410672872,15.7948281152436,-261936.250526818
8.44199999999949,-261922.361444576,498.876428677221,15.6698160239411,-261936.249295427
8.44399999999949,-261922.035652424,493.011734756034,15.4856047253127,-261936.242383048
8.44599999999949,-261921.526651413,492.11888296466,15.4575600583306,-261936.218904547
8.44799999999949,-261920.850172226,501.491074020031,15.7519425970452,-261936.208528821
8.44999999999949,-261920.223517077,512.1242748937,16.0859337256255,-261936.21550537
8.45199999999949,-261919.854224813,508.402181700542,15.9690219771282,-261936.199803695
8.45399999999949,-261919.660867717,497.26735761186,15.6192747553738,-261936.150270346
8.45599999999949,-261919.494984648,503.612004630223,15.8185614841098,-261936.138794787
8.45799999999949,-261919.542069279,524.656851351336,16.4795846501998,-261936.186804011
8.45999999999949,-261920.205135253,525.113003307831,16.4939124813547,-261936.221204018
8.4619999999995,-261921.391367487,496.058829591407,15.5813146300769,-261936.207601084
8.4639999999995,-261922.438856134,472.472230186623,14.8404544649988,-261936.202260093
8.4659999999995,-261922.893304762,476.604172057465,14.9702396486953,-261936.243461221
8.4679999999995,-261922.760539042,492.921812824176,15.4827802580744,-261936.261764845
8.4699999999995,-261922.350779747,502.634992346549,15.7878733179463,-261936.221249696
8.4719999999995,-261922.00109989,510.0743267076,16.0215444117828,-261936.182782078
8.4739999999995,-261921.993358706,520.760228858525,16.3571908988274,-261936.195570372
8.4759999999995,-261922.55565047,520.054458269249,16.3350224926784,-261936.230875367
8.4779999999995,-261923.556813586,498.278470538393,15.6510340300708,-261936.238055312
8.4799999999995,-261924.442809812,474.706478457714,14.9106326841875,-261936.22632524
8.4819999999995,-261924.744376138,472.496275309706,14.8412097274913,-261936.234453554
8.4839999999995,-261924.403974842,489.48717981061,15.3748976957031,-261936.249975581
8.4859999999995,-261923.727365212,504.924300862513,15.85978099128,-261936.230395561
8.4879999999995,-261923.10165106,507.773946308745,15.949288968224,-261936.183864311
8.4899999999995,-261922.691982262,505.889397240483,15.8900948762801,-261936.15565541
8.49199999999951,-261922.481887506,505.868965922502,15.8894531241838,-261936.156397438
8.49399999999951,-261922.420050245,503.725675588713,15.8221319133873,-261936.150994759
8.49599999999951,-261922.436610908,500.108188646399,15.7085058697489,-261936.126992524
8.49799999999951,-261922.504872166,502.598898130292,15.7867395908432,-261936.129706735
8.49999999999951,-261922.680283163,505.55259503554,15.8795158465153,-261936.165915431
8.50199999999951,-261922.920126653,494.495808732568,15.5322198084102,-261936.166948622
8.50399999999951,-261922.942364734,479.946326738545,15.0752174467342,-261936.113669735
8.50599999999951,-261922.556991377,490.804831210843,15.4162854098513,-261936.096105994
8.50799999999951,-261922.035224548,522.542427113841,16.4131701297023,-261936.13580646
8.50999999999951,-261922.028688147,531.018971813971,16.6794202235822,-261936.153890223
8.51199999999951,-261922.700881669,500.019317351638,15.7057144032481,-261936.128614306
8.51399999999951,-261923.331952518,468.340704769926,14.7106823622167,-261936.104590221
8.51599999999951,-261923.287760649,471.70928283899,14.8164901245607,-261936.119084766
8.51799999999951,-261922.59648511,503.913515388065,15.8280320019235,-261936.140530857
8.51999999999951,-261921.921661759,531.092920674134,16.6817429731997,-261936.12876563
8.52199999999952,-261922.0197883,529.725505122981,16.6387921563579,-261936.117701624
8.52399999999952,-261922.900292203,506.047162035126,15.8950503024437,-261936.13592614
8.52599999999952,-261923.900869131,480.434528410285,15.0905519663447,-261936.15961446
8.52799999999952,-261924.397512824,468.466410407021,14.71463080334,-261936.175585078
8.52999999999952,-261924.128658817,474.162311434609,14.8935402808424,-261936.177916608
8.53199999999952,-261923.197735718,491.932665307839,15.4517109216405,-261936.161531323
8.53399999999952,-261921.999664518,511.157468601409,16.0555661318485,-261936.127883154
8.53599999999952,-261921.045110496,523.453731591455,16.4417943995318,-261936.085355015
8.53799999999952,-261920.757253885,527.842350108531,16.5796418519443,-261936.080115174
8.53999999999952,-261921.276244375,520.004672549749,16.3334587125109,-261936.12977655
8.54199999999952,-261922.250981479,494.494880522945,15.5321906531462,-261936.162341685
8.54399999999952,-261922.98676742,468.44089469538,14.7138293493443,-261936.149568991
8.54599999999952,-261922.998518624,470.423049381209,14.7760892547487,-261936.145194236
8.54799999999952,-261922.361726678,503.998681452374,15.8307070863382,-261936.16742103
8.54999999999952,-261921.792637207,535.880035419163,16.8321072779215,-261936.19203831
8.55199999999953,-261922.081978358,528.033818754534,16.5856559233351,-261936.203585783
8.55399999999953,-261923.000392105,489.043862621642,15.3609730073594,-261936.195210903
8.55599999999953,-261923.622238979,463.467756629435,14.5576220120651,-261936.186093811
8.55799999999953,-261923.453504978,477.915889937202,15.0114409896873,-261936.198912492
8.55999999999953,-261922.773904819,518.076971253197,16.2729091997865,-261936.217485332
8.56199999999953,-261922.501611733,540.026513789792,16.9623490562057,-261936.232932664
8.56399999999953,-261923.194192385,516.043994322579,16.2090529567322,-261936.239835471
8.56599999999953,-261924.18493335,471.616993260419,14.8135912890295,-261936.229934316
8.56799999999953,-261924.478740877,450.805737511615,14.1599052656677,-261936.221821105
8.56999999999953,-261923.682748114,471.46330358709,14.8087638633036,-261936.225026377
8.57199999999953,-261922.138996467,516.97689410313,16.238355539676,-261936.21777862
8.57399999999953,-261920.889685261,547.30184736667,17.1908688501049,-261936.189926896
8.57599999999953,-261920.857874992,536.635031683984,16.8558218731367,-261936.166731498
8.57799999999953,-261921.814545868,504.243251349359,15.838389079454,-261936.171578787
8.57999999999953,-261922.90016458,482.66502645713,15.1606123901825,-261936.201477543
8.58199999999954,-261923.581171106,480.534487592737,15.0936917057849,-261936.240138729
8.58399999999954,-261923.763621455,484.80669690063,15.2278827198762,-261936.266490353
8.58599999999954,-261923.480961266,483.049681655797,15.1726944927821,-261936.246107664
8.58799999999954,-261922.729007322,483.649377431082,15.1915310661875,-261936.191875222
8.58999999999954,-261921.612260874,503.723321289265,15.8220579643348,-261936.158676819
8.59199999999954,-261920.625324715,534.904143228761,16.8014542941287,-261936.164024764
8.59399999999954,-261920.540157304,540.184752729912,16.9673193753809,-261936.183576501
8.59599999999954,-261921.425758426,504.585504118555,15.8491393126154,-261936.183639519
8.59799999999954,-261922.327742375,463.038859861414,14.5441502722478,-261936.163176513
8.59999999999954,-261922.382286424,455.618813914208,14.3110850316426,-261936.154642212
8.60199999999954,-261921.445322075,489.763685479146,15.3835827982786,-261936.157753648
8.60399999999954,-261920.177112925,536.246051499573,16.8436039218039,-261936.148591403
8.60599999999954,-261919.765237759,550.446796131388,17.289652367856,-261936.124505249
8.60799999999954,-261920.69026221,523.564512395119,16.445274048424,-261936.116045623
8.60999999999954,-261922.219147791,489.90380137682,15.387983868789,-261936.136546899
8.61199999999955,-261923.498984855,475.830522064329,14.9459391358579,-261936.176887107
8.61399999999955,-261924.191290785,479.362951011355,15.0568934895528,-261936.210062167
8.61599999999955,-261924.335414087,487.091460799056,15.2996476457947,-261936.212500848
8.61799999999955,-261924.102483969,492.678669356288,15.4751430694036,-261936.186185602
8.61999999999955,-261923.673881691,500.683409265317,15.7265736732238,-261936.156360413
8.62199999999955,-261923.301363327,513.081239639733,16.1159921943158,-261936.155877488
8.62399999999955,-261923.281592342,516.882702177948,16.2353969510282,-261936.178668481
8.62599999999955,-261923.634550691,500.234714534337,15.7124800751278,-261936.181458949
8.62799999999955,-261923.931818853,478.171063804318,15.0194560557878,-261936.153558394
8.62999999999955,-261923.749126181,477.963712826767,15.0129431169439,-261936.146877884
8.63199999999955,-261923.088217007,500.901749494433,15.7334317868251,-261936.17349651
8.63399999999955,-261922.371034242,516.957972369789,16.2377612039582,-261936.171346871
8.63599999999955,-261921.97902923,509.466504273647,16.002452578279,-261936.113947167
8.63799999999955,-261921.885583841,501.936563650022,15.7659355222292,-261936.087787304
8.63999999999955,-261921.978608258,509.469723016378,16.0025536796812,-261936.139193986
8.64199999999956,-261922.297110386,509.843511496529,16.0142944563127,-261936.178584523
8.64399999999956,-261922.753211196,491.749344580896,15.4459527781415,-261936.158940696
8.64599999999956,-261923.004568308,479.643720806036,15.0657125292485,-261936.14594843
8.64799999999956,-261922.828375014,490.872621700482,15.4184147237249,-261936.163746159
8.64999999999956,-261922.429054515,511.985375242558,16.0815708576805,-261936.178132242
8.65199999999956,-261922.291733013,518.956317324315,16.3005296491879,-261936.181900675
8.65399999999956,-261922.604965812,504.71236526143,15.853124048424,-261936.185553295
8.65599999999956,-261923.011141991,484.406254624004,15.2153047417594,-261936.186640591
8.65799999999956,-261923.043152809,477.964993700999,15.0129833494793,-261936.1851106
8.65999999999956,-261922.56657467,492.308921580959,15.4635292121804,-261936.18550807
8.66199999999956,-261921.890094634,514.951830037762,16.1747478414226,-261936.185088854
8.66399999999956,-261921.557353028,524.611353353236,16.4781555482846,-261936.175328802
8.66599999999956,-261921.85812877,514.947559884251,16.1746137149816,-261936.174388516
8.66799999999956,-261922.556289323,499.412142302743,15.6866429042483,-261936.185886945
8.66999999999956,-261923.266177168,492.711519603693,15.4761749027467,-261936.208370086
8.67199999999957,-261923.821608973,495.624548237877,15.5676737592695,-261936.240361021
8.67399999999957,-261924.247538021,496.477835478762,15.5944756952032,-261936.265112203
8.67599999999957,-261924.51595113,487.610655854773,15.3159556742682,-261936.263597413
8.67799999999957,-261924.428434803,477.773792716655,15.0069776853989,-261936.238831439
8.67999999999957,-261923.809179029,482.579245308782,15.1579179858458,-261936.21202876
8.68199999999957,-261922.773202669,505.298854034159,15.871545787036,-261936.191247397
8.68399999999957,-261921.845399115,530.483931479697,16.662614491498,-261936.169008262
8.68599999999957,-261921.728041405,536.046015067904,16.8373207344209,-261936.172744468
8.68799999999957,-261922.556501785,512.047174472831,16.0835119848077,-261936.202937335
8.68999999999957,-261923.584771048,474.611822200586,14.9076595107733,-261936.203624906
8.69199999999957,-261923.952684966,457.106710086385,14.3578201707281,-261936.17776673
8.69399999999957,-261923.384753168,479.341596157283,15.0562227289891,-261936.177683264
8.69599999999957,-261922.305154973,522.256868481636,16.4042006715891,-261936.193586526
8.69799999999957,-261921.66811418,539.211312494278,16.9367434080153,-261936.17428233
8.69999999999957,-261921.990509419,515.958151915526,16.2063566282463,-261936.138757358
8.70199999999958,-261922.745708415,487.038284185985,15.2979773569302,-261936.13617804
8.70399999999958,-261923.233744213,478.847583888073,15.0407056972612,-261936.164239775
8.70599999999958,-261923.203332809,487.91924717625,15.32564859411,-261936.170706942
8.70799999999958,-261922.844343802,502.025709838737,15.7687356232083,-261936.15649882
8.70999999999958,-261922.521940642,511.578879049871,16.0688027247568,-261936.147655506
8.71199999999958,-261922.491104876,510.621364472918,16.0387269857589,-261936.149380227
